"Mon","status","person_days","Deaths","MortalityRate","MR_unvac","person_days_AllGroups","Deaths_AllGroups","Average_mortality_rate","MR_ComparedToUnvacc","GroupSize_Share"
"2022-03","Doses_1",74767,31,151.440475075902,73.6301472393373,16254945,1445,32.4692731965565,2.05677267741487,0.00459964644605072
"2022-04","Doses_1",70645,21,108.574562955623,60.1367908554713,15687909,1384,32.2226499401545,1.8054598759113,0.00450314952744818
"2022-05","Doses_1",71242,15,76.9033716066365,56.4823583752867,16169093,1323,29.8857672474269,1.3615467522738,0.00440606037704156
"2022-06","Doses_1",67938,17,91.3958314934205,52.3337652788253,15609805,1197,28.0083095208428,1.74640274794827,0.0043522644901714
"2022-07","Doses_1",69672,11,57.6666379607303,53.4988397082608,16092216,1319,29.9377506491337,1.07790446064246,0.00432954665783755
"2022-08","Doses_1",70081,11,57.3300894679014,50.4244797159666,16049089,1367,31.1105976170984,1.1369495489261,0.00436666529794931
"2022-09","Doses_1",67252,22,119.483435436864,57.6579094168079,15490926,1368,32.2551408482617,2.07228178484795,0.00434138023769528
"2022-10","Doses_1",69359,15,78.9911907611125,61.4528911019728,15962851,1477,33.7956076893783,1.28539421570968,0.00434502583529722
"2022-11","Doses_1",66729,8,NA,54.204496150135,15405712,1335,31.6511661388971,NA,0.00433144537558537
"2022-12","Doses_1",68385,22,117.503838561088,69.9940777422337,15873786,1757,40.4279262678733,1.67876829513802,0.00430804598222503
"2020-01","Doses_2",0,0,NA,26.2087171997726,17448126,1252,26.2087171997726,NA,0
"2020-02","Doses_2",0,0,NA,26.9558618909519,16287014,1202,26.9558618909519,NA,0
"2020-03","Doses_2",0,0,NA,27.2490728767809,17371747,1296,27.2490728767809,NA,0
"2020-04","Doses_2",0,0,NA,24.9977375428034,16773798,1148,24.9977375428034,NA,0
"2020-05","Doses_2",0,0,NA,23.5643472089806,17298124,1116,23.5643472089806,NA,0
"2020-06","Doses_2",0,0,NA,23.5445857045801,16707631,1077,23.5445857045801,NA,0
"2020-07","Doses_2",0,0,NA,24.3990723073734,17230276,1151,24.3990723073734,NA,0
"2020-08","Doses_2",0,0,NA,25.7057510527113,17192748,1210,25.7057510527113,NA,0
"2020-09","Doses_2",0,0,NA,27.1467372400665,16603045,1234,27.1467372400665,NA,0
