"Mon","status","person_days","Deaths","MortalityRate","MR_unvac","person_days_AllGroups","Deaths_AllGroups","Average_mortality_rate","MR_ComparedToUnvacc","GroupSize_Share"
"2020-01","Doses_0",26537408,217,2.98669900240446,2.98669900240446,26537408,217,2.98669900240446,1,1
"2020-02","Doses_0",24819806,171,2.51644795289697,2.51644795289697,24819806,171,2.51644795289697,1,1
"2020-03","Doses_0",26525730,184,2.53361547448459,2.53361547448459,26525730,184,2.53361547448459,1,1
"2020-04","Doses_0",25664109,206,2.93177916287684,2.93177916287684,25664109,206,2.93177916287684,1,1
"2020-05","Doses_0",26513470,196,2.70009923257876,2.70009923257876,26513470,196,2.70009923257876,1,1
"2020-06","Doses_0",25652729,182,2.59136172217779,2.59136172217779,25652729,182,2.59136172217779,1,1
"2020-07","Doses_0",26501775,204,2.81154752842027,2.81154752842027,26501775,204,2.81154752842027,1,1
"2020-08","Doses_0",26495538,204,2.81220936144041,2.81220936144041,26495538,204,2.81220936144041,1,1
"2020-09","Doses_0",25634681,197,2.80691029469023,2.80691029469023,25634681,197,2.80691029469023,1,1
"2020-10","Doses_0",26482868,226,3.11697736060913,3.11697736060913,26482868,226,3.11697736060913,1,1
"2020-11","Doses_0",25621261,245,3.49265596256172,3.49265596256172,25621261,245,3.49265596256172,1,1
"2020-12","Doses_0",26466025,218,3.0085553081734,3.0085553081734,26468309,218,3.00829569429615,1,0.999913708125442
"2021-01","Doses_0",26256903,286,3.97843949836734,3.97843949836734,26460075,287,3.96169511991179,1,0.992321563714389
"2021-02","Doses_0",23549115,282,4.37385863545191,4.37385863545191,23891885,287,4.38754623170168,1,0.985653287716729
"2021-03","Doses_0",25627583,364,5.18780877619243,5.18780877619243,26441179,371,5.12487548304862,1,0.969229965123719
"2021-04","Doses_0",24033220,278,4.22496444504731,4.22496444504731,25578273,284,4.05543407875895,1,0.939595100888946
"2021-05","Doses_0",20197674,192,3.47208297351467,3.47208297351467,26423069,230,3.17932409743925,1,0.764395460648421
"2021-06","Doses_0",11645878,156,4.89263239748862,4.89263239748862,25564196,206,2.94323748730451,1,0.455554244694416
"2021-07","Doses_0",10408114,140,4.91299384307282,4.91299384307282,26410096,198,2.7383277970667,1,0.394096030548318
"2021-08","Doses_0",9614086,117,4.44496231883093,4.44496231883093,26403885,203,2.8081378933441,1,0.364116341212666
"2021-09","Doses_0",9013122,118,4.78186137944211,4.78186137944211,25546396,177,2.53066029353025,1,0.35281383722385
"2021-10","Doses_0",9123585,145,5.80487275561087,5.80487275561087,26391850,231,3.19692442932193,1,0.345697061782331
"2021-11","Doses_0",8265139,141,6.2310204341391,6.2310204341391,25533144,250,3.5762340900909,1,0.323702361135002
"2021-12","Doses_0",7949602,177,8.13238826295958,8.13238826295958,26375797,292,4.04359345046521,1,0.301397603264842
"2022-01","Doses_0",7773458,151,7.095008424822,7.095008424822,26367248,263,3.64318452953452,1,0.294814915838012
"2022-02","Doses_0",6959772,99,5.19553657792238,5.19553657792238,23809175,204,3.12950784728996,1,0.292314706410449
"2022-03","Doses_0",7686959,109,5.17919374878935,5.17919374878935,26353340,234,3.24317524837459,1,0.291688226236219
"2022-04","Doses_0",7424354,84,4.1324807518607,4.1324807518607,25496920,192,2.75044985825739,1,0.291186307993279
"2022-05","Doses_0",7662180,110,5.24361213127334,5.24361213127334,26340146,229,3.17546645337501,1,0.290893604006599
"2022-06","Doses_0",7407976,85,4.19092205482307,4.19092205482307,25484357,197,2.82346735293341,1,0.290687185083775
"2022-07","Doses_0",7648621,104,4.96638544385975,4.96638544385975,26327350,210,2.91341513673043,1,0.290519972576047
"2022-08","Doses_0",7640892,94,4.49338899175646,4.49338899175646,26320470,225,3.12233216200167,1,0.290302262839531
"2022-09","Doses_0",7387511,99,4.89471352394602,4.89471352394602,25464702,234,3.35635186306127,1,0.29010789130774
"2022-10","Doses_0",7627507,78,3.73509981701754,3.73509981701754,26306864,187,2.59634709785248,1,0.289943605592822
"2022-11","Doses_0",7376362,85,4.20888372886255,4.20888372886255,25452596,210,3.01354329436573,1,0.289807845140826
"2022-12","Doses_0",7617753,111,5.32214026892182,5.32214026892182,26293830,263,3.65335708034927,1,0.289716370722713
"2020-01","Doses_1",0,0,NA,2.98669900240446,26537408,217,2.98669900240446,NA,0
"2020-02","Doses_1",0,0,NA,2.51644795289697,24819806,171,2.51644795289697,NA,0
"2020-03","Doses_1",0,0,NA,2.53361547448459,26525730,184,2.53361547448459,NA,0
"2020-04","Doses_1",0,0,NA,2.93177916287684,25664109,206,2.93177916287684,NA,0
"2020-05","Doses_1",0,0,NA,2.70009923257876,26513470,196,2.70009923257876,NA,0
"2020-06","Doses_1",0,0,NA,2.59136172217779,25652729,182,2.59136172217779,NA,0
"2020-07","Doses_1",0,0,NA,2.81154752842027,26501775,204,2.81154752842027,NA,0
"2020-08","Doses_1",0,0,NA,2.81220936144041,26495538,204,2.81220936144041,NA,0
"2020-09","Doses_1",0,0,NA,2.80691029469023,25634681,197,2.80691029469023,NA,0
"2020-10","Doses_1",0,0,NA,3.11697736060913,26482868,226,3.11697736060913,NA,0
"2020-11","Doses_1",0,0,NA,3.49265596256172,25621261,245,3.49265596256172,NA,0
"2020-12","Doses_1",2284,0,NA,3.0085553081734,26468309,218,3.00829569429615,NA,8.62918745583634e-05
"2021-01","Doses_1",184429,1,NA,3.97843949836734,26460075,287,3.96169511991179,NA,0.00697008606362605
"2021-02","Doses_1",108028,4,NA,4.37385863545191,23891885,287,4.38754623170168,NA,0.0045215352409406
"2021-03","Doses_1",415904,4,NA,5.18780877619243,26441179,371,5.12487548304862,NA,0.0157294045019702
"2021-04","Doses_1",804860,5,NA,4.22496444504731,25578273,284,4.05543407875895,NA,0.0314665497549424
"2021-05","Doses_1",5055313,26,1.87851869904,3.47208297351467,26423069,230,3.17932409743925,0.541035082793093,0.191321946742825
"2021-06","Doses_1",10845482,33,1.11136139454199,4.89263239748862,25564196,206,2.94323748730451,0.227149988851082,0.424244987012304
"2021-07","Doses_1",3527503,17,1.76023946684099,4.91299384307282,26410096,198,2.7383277970667,0.358282449167503,0.133566458826958
"2021-08","Doses_1",978206,11,4.10726370519093,4.44496231883093,26403885,203,2.8081378933441,0.924026664476018,0.0370478056543573
"2021-09","Doses_1",292198,4,NA,4.78186137944211,25546396,177,2.53066029353025,NA,0.0114379343371957
"2021-10","Doses_1",232133,4,NA,5.80487275561087,26391850,231,3.19692442932193,NA,0.00879563198487412
"2021-11","Doses_1",547495,3,NA,6.2310204341391,25533144,250,3.5762340900909,NA,0.0214425219236613
"2021-12","Doses_1",512077,11,7.84598800571008,8.13238826295958,26375797,292,4.04359345046521,0.964782761473162,0.0194146550339313
"2022-01","Doses_1",266147,3,NA,7.095008424822,26367248,263,3.64318452953452,NA,0.0100938482468857
"2022-02","Doses_1",178926,6,NA,5.19553657792238,23809175,204,3.12950784728996,NA,0.00751500209478069
"2022-03","Doses_1",173722,5,NA,5.17919374878935,26353340,234,3.24317524837459,NA,0.00659202970097908
"2022-04","Doses_1",164386,4,NA,4.1324807518607,25496920,192,2.75044985825739,NA,0.00644728853524269
"2022-05","Doses_1",164928,2,NA,5.24361213127334,26340146,229,3.17546645337501,NA,0.00626146871015825
"2022-06","Doses_1",157359,5,NA,4.19092205482307,25484357,197,2.82346735293341,NA,0.00617472907007228
"2022-07","Doses_1",161739,4,NA,4.96638544385975,26327350,210,2.91341513673043,NA,0.00614338321175508
"2022-08","Doses_1",162318,2,NA,4.49338899175646,26320470,225,3.12233216200167,NA,0.00616698713966734
"2022-09","Doses_1",156888,2,NA,4.89471352394602,25464702,234,3.35635186306127,NA,0.00616099886030475
"2022-10","Doses_1",161605,7,NA,3.73509981701754,26306864,187,2.59634709785248,NA,0.00614307353396437
"2022-11","Doses_1",155972,2,NA,4.20888372886255,25452596,210,3.01354329436573,NA,0.0061279407412902
"2022-12","Doses_1",160941,5,NA,5.32214026892182,26293830,263,3.65335708034927,NA,0.0061208656175232
"2020-01","Doses_2",0,0,NA,2.98669900240446,26537408,217,2.98669900240446,NA,0
"2020-02","Doses_2",0,0,NA,2.51644795289697,24819806,171,2.51644795289697,NA,0
"2020-03","Doses_2",0,0,NA,2.53361547448459,26525730,184,2.53361547448459,NA,0
"2020-04","Doses_2",0,0,NA,2.93177916287684,25664109,206,2.93177916287684,NA,0
"2020-05","Doses_2",0,0,NA,2.70009923257876,26513470,196,2.70009923257876,NA,0
"2020-06","Doses_2",0,0,NA,2.59136172217779,25652729,182,2.59136172217779,NA,0
"2020-07","Doses_2",0,0,NA,2.81154752842027,26501775,204,2.81154752842027,NA,0
"2020-08","Doses_2",0,0,NA,2.81220936144041,26495538,204,2.81220936144041,NA,0
"2020-09","Doses_2",0,0,NA,2.80691029469023,25634681,197,2.80691029469023,NA,0
"2020-10","Doses_2",0,0,NA,3.11697736060913,26482868,226,3.11697736060913,NA,0
"2020-11","Doses_2",0,0,NA,3.49265596256172,25621261,245,3.49265596256172,NA,0
"2020-12","Doses_2",0,0,NA,3.0085553081734,26468309,218,3.00829569429615,NA,0
"2021-01","Doses_2",18743,0,NA,3.97843949836734,26460075,287,3.96169511991179,NA,0.000708350221985387
"2021-02","Doses_2",234715,1,NA,4.37385863545191,23891885,287,4.38754623170168,NA,0.00982404695150676
"2021-03","Doses_2",397661,3,NA,5.18780877619243,26441179,371,5.12487548304862,NA,0.0150394579606303
"2021-04","Doses_2",740163,1,NA,4.22496444504731,25578273,284,4.05543407875895,NA,0.0289371764856838
"2021-05","Doses_2",1170051,12,3.74599055938587,3.47208297351467,26423069,230,3.17932409743925,1.07888854844789,0.0442814193915173
"2021-06","Doses_2",3072720,17,2.02076661719909,4.89263239748862,25564196,206,2.94323748730451,0.413022367720973,0.120196230697026
"2021-07","Doses_2",12473999,41,1.20051717175863,4.91299384307282,26410096,198,2.7383277970667,0.244355521318498,0.472319335757053
"2021-08","Doses_2",15810788,75,1.73259865352695,4.44496231883093,26403885,203,2.8081378933441,0.389789278119828,0.598805365195311
"2021-09","Doses_2",16237529,55,1.23718023844638,4.78186137944211,25546396,177,2.53066029353025,0.258723568141308,0.635609383022169
