"Mon","status","person_days","Deaths","MortalityRate","MR_unvac","person_days_AllGroups","Deaths_AllGroups","Average_mortality_rate","MR_ComparedToUnvacc","GroupSize_Share"
"2021-04","Doses_1",1131980,301,97.1220781285889,208.67599345955,6232430,1838,107.715529897648,0.465420466046158,0.181627390921358
"2021-05","Doses_1",1115774,232,75.9454871685485,190.277098142163,6386463,1627,93.0502141795858,0.399130993220249,0.174709224808787
"2021-06","Doses_1",561271,177,115.183663506577,165.541743983274,6134114,1491,88.7801808052475,0.695798296762024,0.0914999297372041
"2021-07","Doses_1",207236,98,172.723368526704,168.302701696081,6292476,1551,90.0285912890252,1.02626616677019,0.0329339357035291
"2021-08","Doses_1",95703,74,282.420613773863,149.415129158977,6245214,1491,87.2008148960148,1.89017414343207,0.0153242146706262
"2021-09","Doses_1",59480,54,331.598856758574,146.823681936041,5998313,1532,93.2867291186705,2.25848345706944,0.00991612141613817
"2021-10","Doses_1",54797,55,366.603098709783,153.118568347178,6148692,1703,101.163101030268,2.39424324996662,0.00891197672610695
"2021-11","Doses_1",72337,59,297.907709747432,269.875036245462,5892301,2224,137.860574332506,1.10387279198538,0.0122765283036288
"2021-12","Doses_1",89335,54,220.781328706554,303.391751352481,6014753,2332,141.61229895891,0.727710386727192,0.0148526464844026
"2022-01","Doses_1",60711,55,330.891436477739,212.741286921106,5950456,1877,115.213733199607,1.55537009889598,0.0102027474869153
"2022-02","Doses_1",43084,43,364.537879491226,254.849036972751,5321721,1926,132.188722407657,1.43040712973227,0.00809587725474522
"2022-03","Doses_1",41554,25,219.744188285123,227.441079740857,5833269,1885,118.029230265225,0.966158745533114,0.00712362142051052
"2022-04","Doses_1",38092,36,345.190591200252,184.34828425819,5590122,1756,114.734347479357,1.87249147769009,0.00681416255316074
"2022-05","Doses_1",38221,21,200.681562491824,152.755492252884,5724595,1525,97.3005513927186,1.31374367973362,0.00667662952575684
"2022-06","Doses_1",36175,21,212.031789910159,145.938206778164,5495613,1482,98.4968373864753,1.4528874555274,0.00658252318713126
"2022-07","Doses_1",36539,15,149.942527162758,152.795073860655,5633057,1539,99.7894660039833,0.981330898792596,0.00648653120321701
"2022-08","Doses_1",36752,25,248.45586634741,151.962432729303,5582964,1643,107.48873716542,1.63498215897869,0.00658288321400604
"2022-09","Doses_1",35323,23,237.82662854231,167.948987109604,5355244,1600,109.126680315593,1.4160646791344,0.00659596462831572
"2022-10","Doses_1",35747,25,255.441016029317,179.708443127896,5480595,1763,117.49376664395,1.42141911411209,0.0065224669949157
"2022-11","Doses_1",33764,19,205.536962445208,166.714905644559,5252367,1665,115.784226425914,1.23286494180321,0.00642833983230799
"2022-12","Doses_1",34451,24,254.44834692752,213.695459257398,5369659,2253,153.251491388932,1.19070544508405,0.00641586365167695
"2020-01","Doses_2",0,0,NA,91.6447800393959,7417010,1861,91.6447800393959,NA,0
"2020-02","Doses_2",0,0,NA,100.277668427727,6884110,1890,100.277668427727,NA,0
"2020-03","Doses_2",0,0,NA,95.2664843993796,7299902,1904,95.2664843993796,NA,0
"2020-04","Doses_2",0,0,NA,88.4707799905338,7010162,1698,88.4707799905338,NA,0
"2020-05","Doses_2",0,0,NA,78.9075391932114,7193210,1554,78.9075391932114,NA,0
"2020-06","Doses_2",0,0,NA,85.683374357359,6914241,1622,85.683374357359,NA,0
"2020-07","Doses_2",0,0,NA,82.8906082612569,7094320,1610,82.8906082612569,NA,0
"2020-08","Doses_2",0,0,NA,87.3824050277596,7043137,1685,87.3824050277596,NA,0
"2020-09","Doses_2",0,0,NA,87.3802020086195,6767434,1619,87.3802020086195,NA,0
"2020-10","Doses_2",0,0,NA,140.413895821012,6932300,2665,140.413895821012,NA,0
"2020-11","Doses_2",0,0,NA,165.708763605474,6614709,3001,165.708763605474,NA,0
"2020-12","Doses_2",0,0,NA,146.806728565335,6750649,2713,146.789330922108,NA,0
"2021-01","Doses_2",4812,1,NA,161.591675964929,6661936,2871,157.406608229199,NA,0.0007223125529876
"2021-02","Doses_2",582494,116,72.7372299113811,165.231709388404,5945389,2307,141.728615234428,0.440213504905408,0.0979740770536629
"2021-03","Doses_2",2079564,367,64.4590644962117,232.698638028603,6507661,2496,140.090886725661,0.277006625575043,0.319556289118318
"2021-04","Doses_2",3236127,472,53.2729401534612,208.67599345955,6232430,1838,107.715529897648,0.255290219398369,0.51924000750911
"2021-05","Doses_2",3752030,604,58.7977708067366,190.277098142163,6386463,1627,93.0502141795858,0.309011286070836,0.587497336162442
"2021-06","Doses_2",4283911,730,62.2404387019245,165.541743983274,6134114,1491,88.7801808052475,0.375980324988077,0.698374859026096
"2021-07","Doses_2",4828165,874,66.1179764983177,168.302701696081,6292476,1551,90.0285912890252,0.392851545649652,0.767291762415939
"2021-08","Doses_2",4948660,926,68.3460775240166,149.415129158977,6245214,1491,87.2008148960148,0.457424076857013,0.79239238239074
"2021-09","Doses_2",4810011,1024,77.7578263334533,146.823681936041,5998313,1532,93.2867291186705,0.529600029832556,0.801893965853399
"2021-10","Doses_2",4716761,1153,89.2844157251131,153.118568347178,6148692,1703,101.163101030268,0.583106390615353,0.767116160640344
"2021-11","Doses_2",2922322,1156,144.484078072163,269.875036245462,5892301,2224,137.860574332506,0.535374001546217,0.495955994101455
"2021-12","Doses_2",1463157,881,219.925305350007,303.391751352481,6014753,2332,141.61229895891,0.724888875091721,0.243261360857212
"2022-01","Doses_2",953168,547,209.60811735182,212.741286921106,5950456,1877,115.213733199607,0.985272395336938,0.160184026232611
"2022-02","Doses_2",683718,442,236.121471132835,254.849036972751,5321721,1926,132.188722407657,0.926515061377618,0.128476859271653
"2022-03","Doses_2",712056,413,211.848857393239,227.441079740857,5833269,1885,118.029230265225,0.931445003842826,0.122068089093783
"2022-04","Doses_2",666886,317,173.619254265347,184.34828425819,5590122,1756,114.734347479357,0.941800217799603,0.119297217484699
"2022-05","Doses_2",672330,265,143.963901655437,152.755492252884,5724595,1525,97.3005513927186,0.942446648118599,0.117445862982447
"2022-06","Doses_2",636393,252,144.632326251232,145.938206778164,5495613,1482,98.4968373864753,0.991051825592746,0.115800184619987
"2022-07","Doses_2",646240,230,129.994274572914,152.795073860655,5633057,1539,99.7894660039833,0.850775298498598,0.114722787289388
"2022-08","Doses_2",629162,249,144.552992710939,151.962432729303,5582964,1643,107.48873716542,0.951241633308393,0.112693185913432
"2022-09","Doses_2",587327,245,152.361886989701,167.948987109604,5355244,1600,109.126680315593,0.907191461001599,0.109673247381445
"2022-10","Doses_2",583890,236,147.628834198222,179.708443127896,5480595,1763,117.49376664395,0.821490808270799,0.106537702566966
"2022-11","Doses_2",546964,212,141.568732128623,166.714905644559,5252367,1665,115.784226425914,0.849166615194272,0.104136668286889
"2022-12","Doses_2",551850,311,205.839902147323,213.695459257398,5369659,2253,153.251491388932,0.963239475759693,0.102771889239149
"2020-01","Doses_3p",0,0,NA,91.6447800393959,7417010,1861,91.6447800393959,NA,0
"2020-02","Doses_3p",0,0,NA,100.277668427727,6884110,1890,100.277668427727,NA,0
"2020-03","Doses_3p",0,0,NA,95.2664843993796,7299902,1904,95.2664843993796,NA,0
"2020-04","Doses_3p",0,0,NA,88.4707799905338,7010162,1698,88.4707799905338,NA,0
"2020-05","Doses_3p",0,0,NA,78.9075391932114,7193210,1554,78.9075391932114,NA,0
"2020-06","Doses_3p",0,0,NA,85.683374357359,6914241,1622,85.683374357359,NA,0
"2020-07","Doses_3p",0,0,NA,82.8906082612569,7094320,1610,82.8906082612569,NA,0
"2020-08","Doses_3p",0,0,NA,87.3824050277596,7043137,1685,87.3824050277596,NA,0
"2020-09","Doses_3p",0,0,NA,87.3802020086195,6767434,1619,87.3802020086195,NA,0
"2020-10","Doses_3p",0,0,NA,140.413895821012,6932300,2665,140.413895821012,NA,0
"2020-11","Doses_3p",0,0,NA,165.708763605474,6614709,3001,165.708763605474,NA,0
"2020-12","Doses_3p",0,0,NA,146.806728565335,6750649,2713,146.789330922108,NA,0
"2021-01","Doses_3p",0,0,NA,161.591675964929,6661936,2871,157.406608229199,NA,0
"2021-02","Doses_3p",10,0,NA,165.231709388404,5945389,2307,141.728615234428,NA,1.68197572942662e-06
"2021-03","Doses_3p",66,0,NA,232.698638028603,6507661,2496,140.090886725661,NA,1.01418927630066e-05
"2021-04","Doses_3p",231,0,NA,208.67599345955,6232430,1838,107.715529897648,NA,3.70641948646034e-05
"2021-05","Doses_3p",280,0,NA,190.277098142163,6386463,1627,93.0502141795858,NA,4.38427342333307e-05
"2021-06","Doses_3p",399,0,NA,165.541743983274,6134114,1491,88.7801808052475,NA,6.50460685927911e-05
"2021-07","Doses_3p",531,0,NA,168.302701696081,6292476,1551,90.0285912890252,NA,8.43864958722131e-05
"2021-08","Doses_3p",586,0,NA,149.415129158977,6245214,1491,87.2008148960148,NA,9.38318526795079e-05
"2021-09","Doses_3p",1904,1,NA,146.823681936041,5998313,1532,93.2867291186705,NA,0.000317422581982634
"2021-10","Doses_3p",244066,20,29.9304286545443,153.118568347178,6148692,1703,101.163101030268,0.195472234214473,0.0396939706851473
"2021-11","Doses_3p",1859581,242,47.5324817794976,269.875036245462,5892301,2224,137.860574332506,0.176127745792186,0.315595045127532
"2021-12","Doses_3p",3485907,586,61.4005192909622,303.391751352481,6014753,2332,141.61229895891,0.202380318572429,0.579559459881395
"2022-01","Doses_3p",4009465,735,66.9562522680707,212.741286921106,5950456,1877,115.213733199607,0.314730879168279,0.673808024124538
"2022-02","Doses_3p",3783727,875,84.465330083275,254.849036972751,5321721,1926,132.188722407657,0.331432800714511,0.710996874883144
"2022-03","Doses_3p",4201226,900,78.245017049785,227.441079740857,5833269,1885,118.029230265225,0.344023239508607,0.72021811440549
"2022-04","Doses_3p",4051015,982,88.5396622821688,184.34828425819,5590122,1756,114.734347479357,0.480284710207359,0.724673808550153
"2022-05","Doses_3p",4165212,884,77.5185032598581,152.755492252884,5724595,1525,97.3005513927186,0.507467863293109,0.727599419696939
"2022-06","Doses_3p",4012147,885,80.5669009634991,145.938206778164,5495613,1482,98.4968373864753,0.552061744091224,0.730063598000805
"2022-07","Doses_3p",4123180,948,83.9781430837363,152.795073860655,5633057,1539,99.7894660039833,0.549612896292207,0.731961348873267
"2022-08","Doses_3p",4102245,1030,91.7077112654168,151.962432729303,5582964,1643,107.48873716542,0.603489359957664,0.734779052847197
"2022-09","Doses_3p",3956202,975,90.01531013836,167.948987109604,5355244,1600,109.126680315593,0.535968163235278,0.738752893425584
"2022-10","Doses_3p",4072364,1114,99.9145705049941,179.708443127896,5480595,1763,117.49376664395,0.55598150407372,0.743051438758018
"2022-11","Doses_3p",3920172,1091,101.65057808688,166.714905644559,5252367,1665,115.784226425914,0.609726992879699,0.746362925515296
"2022-12","Doses_3p",4019342,1471,133.674305396256,213.695459257398,5369659,2253,153.251491388932,0.625536480095465,0.748528351614134
