"Mon","status","person_days","Deaths","MortalityRate","MR_unvac","person_days_AllGroups","Deaths_AllGroups","Average_mortality_rate","MR_ComparedToUnvacc","GroupSize_Share"
"2021-12","Doses_0",6886399,80,4.24314652694391,4.24314652694391,25376148,135,1.94311406128306,1,0.271372904981481
"2022-01","Doses_0",6740592,56,3.03445157339296,3.03445157339296,25372533,106,1.52592175168321,1,0.265664921984731
"2022-02","Doses_0",6035573,53,3.20735910244147,3.20735910244147,22914345,99,1.57803986978463,1,0.263397142706894
"2022-03","Doses_0",6666494,49,2.68465703261715,2.68465703261715,25366269,103,1.48310143679388,1,0.262809402517966
"2022-04","Doses_0",6438518,45,2.55280019408193,2.55280019408193,24545011,99,1.47320162129893,1,0.262314732716966
"2022-05","Doses_0",6644840,40,2.19869853901674,2.19869853901674,25359848,106,1.52668501798591,1,0.262022075211176
"2022-06","Doses_0",6424147,37,2.10366450207319,2.10366450207319,24538912,96,1.42891420776928,1,0.26179428819012
"2022-07","Doses_0",6632866,45,2.47800121395487,2.47800121395487,25353636,107,1.5414652951553,1,0.261613994931536
"2022-08","Doses_0",6627043,35,1.92902777302033,1.92902777302033,25350648,96,1.38315990975852,1,0.261415132268019
"2022-09","Doses_0",6408263,44,2.50785587295653,2.50785587295653,24529750,107,1.59323882224646,1,0.26124452960181
"2022-10","Doses_0",6617523,46,2.53894093001264,2.53894093001264,25343944,115,1.65734859578288,1,0.261108649861284
"2022-11","Doses_0",6400604,45,2.56792171488816,2.56792171488816,24522776,119,1.77242372560105,1,0.261006502689581
"2022-12","Doses_0",6611372,46,2.54130307597273,2.54130307597273,25336889,113,1.62897860112187,1,0.26093858642235
"2020-01","Doses_1",0,0,NA,1.56415698549726,25452848,109,1.56415698549726,NA,0
"2020-02","Doses_1",0,0,NA,1.07390467708326,23807979,70,1.07390467708326,NA,0
"2020-03","Doses_1",0,0,NA,1.19129392578912,25447750,83,1.19129392578912,NA,0
"2020-04","Doses_1",0,0,NA,1.39430063295933,24624173,94,1.39430063295933,NA,0
"2020-05","Doses_1",0,0,NA,1.27769664357526,25442072,89,1.27769664357526,NA,0
"2020-06","Doses_1",0,0,NA,1.43912535396511,24618599,97,1.43912535396511,NA,0
"2020-07","Doses_1",0,0,NA,1.34978532816942,25436267,94,1.34978532816942,NA,0
"2020-08","Doses_1",0,0,NA,1.23504821608734,25433420,86,1.23504821608734,NA,0
"2020-09","Doses_1",0,0,NA,1.55834535204414,24610238,105,1.55834535204414,NA,0
"2020-10","Doses_1",0,0,NA,1.63755909327556,25427174,114,1.63755909327556,NA,0
"2020-11","Doses_1",0,0,NA,1.58845269362363,24603660,107,1.58845269362363,NA,0
"2020-12","Doses_1",6911,0,NA,1.63844393844801,25420353,114,1.63799849671639,NA,0.000271868765945146
"2021-01","Doses_1",567392,0,NA,2.09205198129309,25416212,142,2.04064634021781,NA,0.0223240190158943
"2021-02","Doses_1",377281,2,NA,2.3406123547256,22952841,143,2.27556797870904,NA,0.0164372244812745
"2021-03","Doses_1",1153766,3,NA,2.76630726675209,25406937,178,2.5589271150631,NA,0.0454114559342592
"2021-04","Doses_1",1403054,5,NA,2.04578473342433,24582682,126,1.87211061836133,NA,0.0570748952453601
"2021-05","Doses_1",4691229,6,NA,1.72711229752153,25398870,94,1.35177273634614,NA,0.1847022721877
"2021-06","Doses_1",9110065,15,0.60139526995691,2.96372272398971,24576521,105,1.56048327588758,0.202918871286084,0.370681635533361
"2021-07","Doses_1",3127259,15,1.75193356226651,3.40697293033838,25392017,128,1.84120859717446,0.514219982984282,0.123159140922125
"2021-08","Doses_1",967969,10,NA,2.55603838158549,25388665,96,1.38108876539983,NA,0.0381260298641146
"2021-09","Doses_1",308449,4,NA,2.41594408615226,24566806,94,1.39755652403491,NA,0.0125555190202585
"2021-10","Doses_1",237047,3,NA,2.75930859016895,25382691,96,1.38141381463455,NA,0.00933892312678746
"2021-11","Doses_1",529030,1,NA,3.16428236373171,24561115,94,1.3978803486731,NA,0.0215393315816485
"2021-12","Doses_1",469100,4,NA,4.24314652694391,25376148,135,1.94311406128306,NA,0.0184858631814411
"2022-01","Doses_1",256040,4,NA,3.03445157339296,25372533,106,1.52592175168321,NA,0.0100912273914473
"2022-02","Doses_1",178182,5,NA,3.20735910244147,22914345,99,1.57803986978463,NA,0.00777600232518102
"2022-03","Doses_1",176254,1,NA,2.68465703261715,25366269,103,1.48310143679388,NA,0.00694836122726602
"2022-04","Doses_1",166462,6,NA,2.55280019408193,24545011,99,1.47320162129893,NA,0.00678190773676981
"2022-05","Doses_1",167500,2,NA,2.19869853901674,25359848,106,1.52668501798591,NA,0.00660492917780895
"2022-06","Doses_1",159493,2,NA,2.10366450207319,24538912,96,1.42891420776928,NA,0.00649959541808537
"2022-07","Doses_1",163653,1,NA,2.47800121395487,25353636,107,1.5414652951553,NA,0.00645481381842036
"2022-08","Doses_1",163832,3,NA,1.92902777302033,25350648,96,1.38315990975852,NA,0.00646263559022239
"2022-09","Doses_1",158305,3,NA,2.50785587295653,24529750,107,1.59323882224646,NA,0.00645359206677606
"2022-10","Doses_1",162882,0,NA,2.53894093001264,25343944,115,1.65734859578288,NA,0.00642686079167473
"2022-11","Doses_1",157412,0,NA,2.56792171488816,24522776,119,1.77242372560105,NA,0.0064190122684316
"2022-12","Doses_1",162617,2,NA,2.54130307597273,25336889,113,1.62897860112187,NA,0.00641819127833729
"2020-01","Doses_2",0,0,NA,1.56415698549726,25452848,109,1.56415698549726,NA,0
"2020-02","Doses_2",0,0,NA,1.07390467708326,23807979,70,1.07390467708326,NA,0
"2020-03","Doses_2",0,0,NA,1.19129392578912,25447750,83,1.19129392578912,NA,0
"2020-04","Doses_2",0,0,NA,1.39430063295933,24624173,94,1.39430063295933,NA,0
"2020-05","Doses_2",0,0,NA,1.27769664357526,25442072,89,1.27769664357526,NA,0
"2020-06","Doses_2",0,0,NA,1.43912535396511,24618599,97,1.43912535396511,NA,0
"2020-07","Doses_2",0,0,NA,1.34978532816942,25436267,94,1.34978532816942,NA,0
"2020-08","Doses_2",0,0,NA,1.23504821608734,25433420,86,1.23504821608734,NA,0
"2020-09","Doses_2",0,0,NA,1.55834535204414,24610238,105,1.55834535204414,NA,0
"2020-10","Doses_2",0,0,NA,1.63755909327556,25427174,114,1.63755909327556,NA,0
"2020-11","Doses_2",0,0,NA,1.58845269362363,24603660,107,1.58845269362363,NA,0
"2020-12","Doses_2",0,0,NA,1.63844393844801,25420353,114,1.63799849671639,NA,0
"2021-01","Doses_2",57132,0,NA,2.09205198129309,25416212,142,2.04064634021781,NA,0.00224785660428076
"2021-02","Doses_2",728693,1,NA,2.3406123547256,22952841,143,2.27556797870904,NA,0.0317473989385453
"2021-03","Doses_2",1279008,1,NA,2.76630726675209,25406937,178,2.5589271150631,NA,0.0503408970550051
"2021-04","Doses_2",2290568,4,NA,2.04578473342433,24582682,126,1.87211061836133,NA,0.0931781162039195
"2021-05","Doses_2",3154506,5,NA,1.72711229752153,25398870,94,1.35177273634614,NA,0.124198674980422
"2021-06","Doses_2",5113899,6,NA,2.96372272398971,24576521,105,1.56048327588758,NA,0.208080671792399
"2021-07","Doses_2",13044309,27,0.756019349127654,3.40697293033838,25392017,128,1.84120859717446,0.221903538591534,0.513716929222283
"2021-08","Doses_2",15988843,27,0.616789470007305,2.55603838158549,25388665,96,1.38108876539983,0.241306810746994,0.629763045831673
"2021-09","Doses_2",16391291,38,0.846760636486778,2.41594408615226,24566806,94,1.39755652403491,0.350488507304557,0.667212945793605
"2021-10","Doses_2",16966287,33,0.710423559379845,2.75930859016895,25382691,96,1.38141381463455,0.257464337954439,0.668419554096924
"2021-11","Doses_2",15785133,29,0.671026972024879,3.16428236373171,24561115,94,1.3978803486731,0.212062924508899,0.642687964288266
"2021-12","Doses_2",14983441,46,1.12133788226616,4.24314652694391,25376148,135,1.94311406128306,0.264270365198488,0.5904537205568
"2022-01","Doses_2",10261837,36,1.28134952835443,3.03445157339296,25372533,106,1.52592175168321,0.422267252372622,0.404446690442771
"2022-02","Doses_2",7178850,26,1.32284418813598,3.20735910244147,22914345,99,1.57803986978463,0.412440311759609,0.313290648281677
"2022-03","Doses_2",7565345,28,1.3518220253009,2.68465703261715,25366269,103,1.48310143679388,0.503536209235288,0.298244294421068
"2022-04","Doses_2",7087330,24,1.23685506389571,2.55280019408193,24545011,99,1.47320162129893,0.484509154599358,0.288748291862652
"2022-05","Doses_2",7169710,38,1.93585235665041,2.19869853901674,25359848,106,1.52668501798591,0.880453742201567,0.282718965823454
"2022-06","Doses_2",6838743,31,1.6556770739886,2.10366450207319,24538912,96,1.42891420776928,0.787044261267375,0.278689739789604
"2022-07","Doses_2",6991528,24,1.25380317435616,2.47800121395487,25353636,107,1.5414652951553,0.505973591657408,0.27576036825645
"2022-08","Doses_2",6913192,25,1.32084426412575,1.92902777302033,25350648,96,1.38315990975852,0.684720190449961,0.272702772725967
"2022-09","Doses_2",6641726,35,1.92476323172621,2.50785587295653,24529750,107,1.59323882224646,0.767493559929781,0.270762074623671
"2022-10","Doses_2",6813810,31,1.66173550480568,2.53894093001264,25343944,115,1.65734859578288,0.654499474628349,0.268853577012323
"2022-11","Doses_2",6552317,30,1.67230919993645,2.56792171488816,24522776,119,1.77242372560105,0.651230600310292,0.267193118756213
"2022-12","Doses_2",6755926,26,1.40565482807242,2.54130307597273,25336889,113,1.62897860112187,0.553123648006596,0.266643864603898
"2020-01","Doses_3p",0,0,NA,1.56415698549726,25452848,109,1.56415698549726,NA,0
"2020-02","Doses_3p",0,0,NA,1.07390467708326,23807979,70,1.07390467708326,NA,0
"2020-03","Doses_3p",0,0,NA,1.19129392578912,25447750,83,1.19129392578912,NA,0
"2020-04","Doses_3p",0,0,NA,1.39430063295933,24624173,94,1.39430063295933,NA,0
"2020-05","Doses_3p",0,0,NA,1.27769664357526,25442072,89,1.27769664357526,NA,0
"2020-06","Doses_3p",0,0,NA,1.43912535396511,24618599,97,1.43912535396511,NA,0
"2020-07","Doses_3p",0,0,NA,1.34978532816942,25436267,94,1.34978532816942,NA,0
"2020-08","Doses_3p",0,0,NA,1.23504821608734,25433420,86,1.23504821608734,NA,0
"2020-09","Doses_3p",0,0,NA,1.55834535204414,24610238,105,1.55834535204414,NA,0
"2020-10","Doses_3p",0,0,NA,1.63755909327556,25427174,114,1.63755909327556,NA,0
"2020-11","Doses_3p",0,0,NA,1.58845269362363,24603660,107,1.58845269362363,NA,0
"2020-12","Doses_3p",0,0,NA,1.63844393844801,25420353,114,1.63799849671639,NA,0
"2021-01","Doses_3p",0,0,NA,2.09205198129309,25416212,142,2.04064634021781,NA,0
"2021-02","Doses_3p",20,0,NA,2.3406123547256,22952841,143,2.27556797870904,NA,8.71351829605756e-07
"2021-03","Doses_3p",34,0,NA,2.76630726675209,25406937,178,2.5589271150631,NA,1.33821719635074e-06
"2021-04","Doses_3p",132,0,NA,2.04578473342433,24582682,126,1.87211061836133,NA,5.36963379341603e-06
"2021-05","Doses_3p",281,0,NA,1.72711229752153,25398870,94,1.35177273634614,NA,1.10634843203654e-05
"2021-06","Doses_3p",374,0,NA,2.96372272398971,24576521,105,1.56048327588758,NA,1.52177763484099e-05
"2021-07","Doses_3p",681,0,NA,3.40697293033838,25392017,128,1.84120859717446,NA,2.68194527437501e-05
"2021-08","Doses_3p",935,0,NA,2.55603838158549,25388665,96,1.38108876539983,NA,3.68274582377608e-05
"2021-09","Doses_3p",5543,0,NA,2.41594408615226,24566806,94,1.39755652403491,NA,0.000225629656537362
"2021-10","Doses_3p",237150,0,NA,2.75930859016895,25382691,96,1.38141381463455,NA,0.00934298101016949
"2021-11","Doses_3p",1090353,2,NA,3.16428236373171,24561115,94,1.3978803486731,NA,0.0443934650360947
"2021-12","Doses_3p",3037208,5,NA,4.24314652694391,25376148,135,1.94311406128306,NA,0.119687511280278
"2022-01","Doses_3p",8114064,10,NA,3.03445157339296,25372533,106,1.52592175168321,NA,0.319797160181051
"2022-02","Doses_3p",9521740,15,0.575393783069061,3.20735910244147,22914345,99,1.57803986978463,0.179397992145958,0.415536206686248
"2022-03","Doses_3p",10958176,25,0.833281925751147,2.68465703261715,25366269,103,1.48310143679388,0.310386733063932,0.4319979418337
"2022-04","Doses_3p",10852701,24,0.807725192097341,2.55280019408193,24545011,99,1.47320162129893,0.316407525340159,0.442155067683612
"2022-05","Doses_3p",11377798,26,0.834651836849274,2.19869853901674,25359848,106,1.52668501798591,0.379611766705649,0.44865402978756
"2022-06","Doses_3p",11116529,26,0.854268450161017,2.10366450207319,24538912,96,1.42891420776928,0.406085879815494,0.45301637660219
"2022-07","Doses_3p",11565589,37,1.16848783058087,2.47800121395487,25353636,107,1.5414652951553,0.47154449481321,0.456170822993594
"2022-08","Doses_3p",11646581,33,1.03491745775005,1.92902777302033,25350648,96,1.38315990975852,0.536496919445409,0.459419459415791
"2022-09","Doses_3p",11321456,25,0.806543787300856,2.50785587295653,24529750,107,1.59323882224646,0.321606913697962,0.461539803707743
"2022-10","Doses_3p",11749729,38,1.18126128696245,2.53894093001264,25343944,115,1.65734859578288,0.465257491026611,0.463610912334718
"2022-11","Doses_3p",11412443,44,1.40819980437142,2.56792171488816,24522776,119,1.77242372560105,0.548381127121998,0.465381366285774
"2022-12","Doses_3p",11806974,39,1.20646915966784,2.54130307597273,25336889,113,1.62897860112187,0.474744303847363,0.465999357695414
