"Mon","status","person_days","Deaths","MortalityRate","MR_unvac","person_days_AllGroups","Deaths_AllGroups","Average_mortality_rate","MR_ComparedToUnvacc","GroupSize_Share"
"2022-01","Doses_2",6221243,167,9.80459210482535,19.3624041701735,19505726,525,9.83076712961107,0.506372660060918,0.318944447389449
"2022-02","Doses_2",4173511,117,10.2394003514068,15.9649549184014,17604992,431,8.94193817299093,0.64136732009213,0.237064066828318
"2022-03","Doses_2",4376039,131,10.934031895054,15.4486784621857,19476938,500,9.3764738584679,0.707764869455832,0.224677975562689
"2022-04","Doses_2",4113295,116,10.3005011797112,12.3153664151302,18835114,418,8.10584422265775,0.836394211304692,0.218384396293009
"2022-05","Doses_2",4175360,106,9.27261361894543,11.7876379375644,19449360,436,8.18787867569936,0.786638821794466,0.214678529267801
"2022-06","Doses_2",3989710,86,7.87312862338365,12.7503311459492,18809523,395,7.67025033011204,0.617484246743265,0.212111173685797
"2022-07","Doses_2",4084176,88,7.86988611656305,11.4423776169446,19424159,407,7.65318848553495,0.68778416339877,0.210262693998747
"2022-08","Doses_2",4035101,108,9.77596347650282,12.2248416983409,19410957,438,8.24171111192508,0.799680169096139,0.207877488987277
"2022-09","Doses_2",3868977,85,8.02440800242545,14.7077257207731,18771613,456,8.87265255255369,0.545591354827337,0.206107860842859
"2022-10","Doses_2",3951022,83,7.67288817931158,13.7981505504254,19383203,435,8.19698116972721,0.556080914704544,0.203837415312629
"2022-11","Doses_2",3779996,86,8.30992942849675,11.8988126923275,18745416,412,8.02772261762556,0.69838307765405,0.201649085835172
"2022-12","Doses_2",3887509,111,10.4289790711739,14.2972740339793,19356189,510,9.62366610493419,0.729438286374593,0.200840620020811
"2020-01","Doses_3p",0,0,NA,7.90091095844516,19878404,430,7.90091095844516,NA,0
"2020-02","Doses_3p",0,0,NA,7.82234472266768,18583878,398,7.82234472266768,NA,0
"2020-03","Doses_3p",0,0,NA,7.96644530662855,19852424,433,7.96644530662855,NA,0
"2020-04","Doses_3p",0,0,NA,7.83784321521836,19199542,412,7.83784321521836,NA,0
"2020-05","Doses_3p",0,0,NA,6.90807978846971,19827326,375,6.90807978846971,NA,0
"2020-06","Doses_3p",0,0,NA,7.67596430782131,19176190,403,7.67596430782131,NA,0
"2020-07","Doses_3p",0,0,NA,7.96799269434026,19802729,432,7.96799269434026,NA,0
"2020-08","Doses_3p",0,0,NA,7.65968203820575,19789170,415,7.65968203820575,NA,0
"2020-09","Doses_3p",0,0,NA,7.17560363732369,19139017,376,7.17560363732369,NA,0
"2020-10","Doses_3p",0,0,NA,10.0536436185325,19763581,544,10.0536436185325,NA,0
"2020-11","Doses_3p",0,0,NA,10.2260975803384,19108829,535,10.2260975803384,NA,0
"2020-12","Doses_3p",0,0,NA,9.3866187962756,19729842,507,9.38587090560583,NA,0
"2021-01","Doses_3p",0,0,NA,12.7955217866457,19711318,687,12.7300848172608,NA,0
"2021-02","Doses_3p",0,0,NA,13.2339822886257,17785672,638,13.1020913913177,NA,0
"2021-03","Doses_3p",0,0,NA,15.9613375241315,19667950,842,15.6366321858658,NA,0
"2021-04","Doses_3p",0,0,NA,12.961465687061,19010527,649,12.4692624249712,NA,0
"2021-05","Doses_3p",24,0,NA,13.8480823386882,19626395,494,9.19341020090546,NA,1.22284301319728e-06
"2021-06","Doses_3p",107,0,NA,14.9114252698557,18980514,401,7.71661136257954,NA,5.63736050562171e-06
"2021-07","Doses_3p",349,0,NA,16.105750525251,19599773,466,8.6841056781627,NA,1.78063286753372e-05
"2021-08","Doses_3p",539,0,NA,15.1089567427929,19585987,420,7.83238547028546,NA,2.7519675163677e-05
"2021-09","Doses_3p",3359,0,NA,15.7368150509978,18941248,432,8.33039090138094,NA,0.000177337839618593
"2021-10","Doses_3p",103952,1,NA,15.0525395827055,19559194,460,8.59007789380278,NA,0.00531473842940563
"2021-11","Doses_3p",527585,5,NA,22.9097145856027,18912804,579,11.181829516131,NA,0.027895652067245
"2021-12","Doses_3p",3349869,38,4.14329634979756,26.346942547569,19524230,636,11.8979852214402,0.157259095332102,0.171574960958768
