"Mon","status","person_days","Deaths","MortalityRate","MR_unvac","person_days_AllGroups","Deaths_AllGroups","Average_mortality_rate","MR_ComparedToUnvacc","GroupSize_Share"
"2020-01","Doses_0",20851654,564,9.87936016970164,9.87936016970164,20851654,564,9.87936016970164,1,1
"2020-02","Doses_0",19489638,574,10.7571777372161,10.7571777372161,19489638,574,10.7571777372161,1,1
"2020-03","Doses_0",20816331,577,10.1242265027396,10.1242265027396,20816331,577,10.1242265027396,1,1
"2020-04","Doses_0",20127626,554,10.0532720550352,10.0532720550352,20127626,554,10.0532720550352,1,1
"2020-05","Doses_0",20781750,525,9.22714641452236,9.22714641452236,20781750,525,9.22714641452236,1,1
"2020-06","Doses_0",20095073,567,10.3058471098861,10.3058471098861,20095073,567,10.3058471098861,1,1
"2020-07","Doses_0",20747772,545,9.59434343118866,9.59434343118866,20747772,545,9.59434343118866,1,1
"2020-08","Doses_0",20730410,562,9.90190256729124,9.90190256729124,20730410,562,9.90190256729124,1,1
"2020-09","Doses_0",20044971,561,10.2222771986051,10.2222771986051,20044971,561,10.2222771986051,1,1
"2020-10","Doses_0",20694104,747,13.184516227424,13.184516227424,20694104,747,13.184516227424,1,1
"2020-11","Doses_0",20002685,754,13.7680766357117,13.7680766357117,20002685,754,13.7680766357117,1,1
"2020-12","Doses_0",20645062,687,12.1543229078217,12.1543229078217,20647534,687,12.1528677468215,1,0.999880276259625
"2021-01","Doses_0",20371587,963,17.2659965077831,17.2659965077831,20621856,967,17.1273017326859,1,0.987863895470902
"2021-02","Doses_0",18110381,862,17.3848081937095,17.3848081937095,18600595,883,17.3390017899965,1,0.973645251670713
"2021-03","Doses_0",18935374,1150,22.1826883377112,22.1826883377112,20560930,1191,21.1572506691088,1,0.920939568395009
"2021-04","Doses_0",15277592,759,18.1458406534223,18.1458406534223,19866689,823,15.1308932253382,1,0.769005444238846
"2021-05","Doses_0",7209224,516,26.1427582219667,26.1427582219667,20506513,657,11.70209923062,1,0.351557770938433
"2021-06","Doses_0",4808560,350,26.5854018666711,26.5854018666711,19827176,560,10.3161438623433,1,0.2425236957598
"2021-07","Doses_0",4400865,291,24.1515588412732,24.1515588412732,20471453,519,9.25995580284409,1,0.2149757029948
"2021-08","Doses_0",4075402,263,23.5708649109953,23.5708649109953,20454385,560,9.99981177630127,1,0.19924343850964
"2021-09","Doses_0",3807094,271,25.9995550411941,25.9995550411941,19777847,561,10.3603415477933,1,0.192492843128982
"2021-10","Doses_0",3835207,275,26.1899162157349,26.1899162157349,20418659,636,11.3768000141439,1,0.187828544470036
